
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 33a919c0-20d3-4b0f-b17d-93dc4cb10794 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
process_ID0000090                   1   condorpool 10.299    1    10.299         18.234   0.0  12.0        -        11.0    -       -             0        cn17662-enp5s0 
process_ID0000091                   1   condorpool 10.257    1    10.257         17.376   0.0  2.0         -        11.0    -       -             0        cn17642-enp5s0 
process_ID0000070                   1   condorpool 34.347    1    34.347         491.905  0.0  7.0         -        35.0    -       -             0        cn17644-enp5s0 
process_ID0000092                   1   condorpool 24.438    1    24.438         494.34   1.0  12.0        -        25.0    -       -             0        cn17637-ens4   
process_ID0000071                   1   condorpool 9.915     1    9.915          17.724   0.0  7.0         -        10.0    -       -             0        cn17651-ens4   
process_ID0000093                   1   condorpool 20.665    1    20.665         29.532   0.0  20.0        -        20.0    -       -             0        cn17644-enp5s0 
process_ID0000117                   1   condorpool 11.492    1    11.492         20.004   0.0  0.0         -        12.0    -       -             0        cn17637-ens4   
process_ID0000118                   1   condorpool 11.749    1    11.749         19.204   0.0  12.0        -        12.0    -       -             0        cn17635-ens4   
process_ID0000119                   1   condorpool 23.417    1    23.417         92.62    1.0  20.0        -        24.0    -       -             0        cn17637-ens4   
process_ID0000113                   1   condorpool 39.275    1    39.275         467.484  0.0  20.0        -        40.0    -       -             0        cn17653-ens4   
process_ID0000114                   1   condorpool 11.4      1    11.4           14.483   0.0  20.0        -        12.0    -       -             0        cn17639-ens4   
process_ID0000115                   1   condorpool 27.722    1    27.722         69.033   0.0  15.0        -        28.0    -       -             0        cn17637-ens4   
process_ID0000116                   1   condorpool 12.76     1    12.76          16.207   1.0  14.0        -        14.0    -       -             0        cn17662-enp5s0 
process_ID0000098                   1   condorpool 11.609    1    11.609         14.884   0.0  14.0        -        12.0    -       -             0        cn17658-enp5s0 
process_ID0000099                   1   condorpool 10.775    1    10.775         13.236   0.0  15.0        -        11.0    -       -             0        cn17660-enp5s0 
process_ID0000110                   1   condorpool 62.549    1    62.549         67.201   0.0  14.0        -        63.0    -       -             -6       cn17644-enp5s0 
process_ID0000111                   1   condorpool 39.527    1    39.527         174.524  0.0  9.0         -        40.0    -       -             0        cn17653-ens4   
process_ID0000112                   1   condorpool 50.857    1    50.857         1177.413 1.0  10.0        -        51.0    -       -             -6       cn17644-enp5s0 
process_ID0000096                   1   condorpool 9.628     1    9.628          17.63    0.0  10.0        -        9.0     -       -             0        cn17635-ens4   
process_ID0000097                   1   condorpool 10.861    1    10.861         13.985   0.0  10.0        -        11.0    -       -             0        cn17647-ens4   
process_ID0000106                   1   condorpool 9.984     1    9.984          12.974   0.0  10.0        -        10.0    -       -             0        cn17640-enp5s0 
process_ID0000107                   1   condorpool 10.53     1    10.53          13.695   0.0  5.0         -        10.0    -       -             0        cn17639-ens4   
process_ID0000108                   1   condorpool 10.461    1    10.461         18.632   0.0  4.0         -        10.0    -       -             0        cn17635-ens4   
process_ID0000109                   1   condorpool 12.421    1    12.421         82.398   1.0  4.0         -        12.0    -       -             0        cn17655-ens4   
process_ID0000102                   1   condorpool 12.269    1    12.269         67.209   1.0  4.0         -        12.0    -       -             0        cn17655-ens4   
process_ID0000124                   1   condorpool 10.583    1    10.583         19.063   0.0  4.0         -        11.0    -       -             0        cn17645-ens4   
process_ID0000103                   1   condorpool 10.805    1    10.805         19.025   1.0  10.0        -        11.0    -       -             0        cn17635-ens4   
process_ID0000125                   1   condorpool 10.261    1    10.261         17.338   0.0  10.0        -        10.0    -       -             0        cn17645-ens4   
process_ID0000104                   1   condorpool 13.978    1    13.978         110.348  1.0  11.0        -        15.0    -       -             0        cn17655-ens4   
process_ID0000126                   1   condorpool 10.627    1    10.627         12.97    1.0  10.0        -        11.0    -       -             0        cn17660-enp5s0 
process_ID0000105                   1   condorpool 11.339    1    11.339         14.395   1.0  10.0        -        11.0    -       -             0        cn17647-ens4   
process_ID0000127                   1   condorpool 14.185    1    14.185         121.894  0.0  6.0         -        14.0    -       -             0        cn17655-ens4   
process_ID0000120                   1   condorpool 11.741    1    11.741         15.024   1.0  4.0         -        13.0    -       -             0        cn17658-enp5s0 
process_ID0000121                   1   condorpool 9.015     1    9.015          11.939   0.0  12.0        -        9.0     -       -             0        cn17636-enp5s0 
process_ID0000100                   1   condorpool 9.747     1    9.747          37.747   0.0  12.0        -        10.0    -       -             0        cn17645-ens4   
process_ID0000122                   1   condorpool 13.292    1    13.292         16.805   1.0  6.0         -        13.0    -       -             0        cn17662-enp5s0 
process_ID0000101                   1   condorpool 11.827    1    11.827         29.945   0.0  7.0         -        12.0    -       -             0        cn17642-enp5s0 
process_ID0000123                   1   condorpool 11.956    1    11.956         23.474   0.0  7.0         -        12.0    -       -             0        cn17642-enp5s0 
process_ID0000112                   2   condorpool 20.168    1    20.168         28.746   0.0  0.0         -        20.0    -       -             0        cn17655-ens4   
process_ID0000110                   2   condorpool 27.833    1    27.833         28.742   1.0  0.0         -        28.0    -       -             0        cn17644-enp5s0 
process_ID0000139                   1   condorpool 11.923    1    11.923         14.587   0.0  0.0         -        12.0    -       -             0        cn17639-ens4   
process_ID0000135                   1   condorpool 17.955    1    17.955         20.511   0.0  20.0        -        18.0    -       -             0        cn17635-ens4   
process_ID0000157                   1   condorpool 14.043    1    14.043         19.85    0.0  20.0        -        14.0    -       -             0        cn17645-ens4   
process_ID0000136                   1   condorpool 18.656    1    18.656         20.723   0.0  20.0        -        19.0    -       -             0        cn17655-ens4   
process_ID0000158                   1   condorpool 9.562     1    9.562          11.941   1.0  20.0        -        10.0    -       -             0        cn17660-enp5s0 
process_ID0000137                   1   condorpool 11.76     1    11.76          15.144   1.0  15.0        -        12.0    -       -             0        cn17647-ens4   
process_ID0000159                   1   condorpool 21.868    1    21.868         23.195   0.0  19.0        -        22.0    -       -             0        cn17655-ens4   
process_ID0000138                   1   condorpool 9.693     1    9.693          12.902   1.0  15.0        -        10.0    -       -             0        cn17640-enp5s0 
process_ID0000131                   1   condorpool 12.23     1    12.23          13.602   0.0  15.0        -        13.0    -       -             0        cn17660-enp5s0 
process_ID0000153                   1   condorpool 10.895    1    10.895         14.054   1.0  15.0        -        11.0    -       -             0        cn17636-enp5s0 
process_ID0000132                   1   condorpool 14.865    1    14.865         18.293   0.0  9.0         -        15.0    -       -             0        cn17645-ens4   
process_ID0000154                   1   condorpool 17.055    1    17.055         38.04    0.0  9.0         -        18.0    -       -             0        cn17662-enp5s0 
process_ID0000133                   1   condorpool 13.886    1    13.886         16.352   0.0  9.0         -        15.0    -       -             0        cn17642-enp5s0 
process_ID0000155                   1   condorpool 14.609    1    14.609         16.934   0.0  10.0        -        14.0    -       -             0        cn17642-enp5s0 
process_ID0000134                   1   condorpool 18.521    1    18.521         20.065   0.0  10.0        -        19.0    -       -             0        cn17644-enp5s0 
process_ID0000156                   1   condorpool 21.025    1    21.025         24.801   0.0  5.0         -        21.0    -       -             0        cn17644-enp5s0 
process_ID0000150                   1   condorpool 22.476    1    22.476         39.887   0.0  5.0         -        22.0    -       -             0        cn17635-ens4   
process_ID0000151                   1   condorpool 18.849    1    18.849         15.78    0.0  5.0         -        19.0    -       -             0        cn17637-ens4   
process_ID0000130                   1   condorpool 14.909    1    14.909         16.143   0.0  5.0         -        15.0    -       -             0        cn17658-enp5s0 
process_ID0000152                   1   condorpool 14.796    1    14.796         15.667   0.0  5.0         -        15.0    -       -             0        cn17658-enp5s0 
process_ID0000128                   1   condorpool 22.216    1    22.216         42.939   0.0  17.0        -        23.0    -       -             0        cn17635-ens4   
process_ID0000129                   1   condorpool 14.609    1    14.609         15.684   0.0  11.0        -        15.0    -       -             0        cn17647-ens4   
process_ID0000146                   1   condorpool 12.26     1    12.26          14.882   1.0  19.0        -        13.0    -       -             0        cn17639-ens4   
process_ID0000147                   1   condorpool 19.467    1    19.467         16.291   0.0  18.0        -        20.0    -       -             0        cn17637-ens4   
process_ID0000148                   1   condorpool 72.109    1    72.109         86.468   1.0  16.0        -        72.0    -       -             -6       cn17662-enp5s0 
process_ID0000149                   1   condorpool 27.198    1    27.198         30.771   0.0  13.0        -        27.0    -       -             0        cn17653-ens4   
process_ID0000142                   1   condorpool 18.529    1    18.529         18.993   0.0  14.0        -        19.0    -       -             0        cn17644-enp5s0 
process_ID0000143                   1   condorpool 28.576    1    28.576         29.685   0.0  13.0        -        29.0    -       -             0        cn17653-ens4   
process_ID0000144                   1   condorpool 17.082    1    17.082         14.938   1.0  12.0        -        18.0    -       -             0        cn17655-ens4   
process_ID0000145                   1   condorpool 70.209    1    70.209         1553.794 1.0  13.0        -        71.0    -       -             -6       cn17662-enp5s0 
process_ID0000140                   1   condorpool 10.125    1    10.125         17.841   0.0  8.0         -        10.0    -       -             0        cn17640-enp5s0 
process_ID0000141                   1   condorpool 8.945     1    8.945          16.264   0.0  8.0         -        9.0     -       -             0        cn17656-enp5s0 
process_ID0000145                   2   condorpool 9.565     1    9.565          17.954   0.0  0.0         -        10.0    -       -             0        cn17640-enp5s0 
process_ID0000148                   2   condorpool 16.254    1    16.254         18.465   0.0  0.0         -        17.0    -       -             0        cn17662-enp5s0 
process_ID0000179                   1   condorpool 15.668    1    15.668         22.994   0.0  1.0         -        16.0    -       -             0        cn17653-ens4   
process_ID0000175                   1   condorpool 26.719    1    26.719         20.136   0.0  1.0         -        27.0    -       -             0        cn17662-enp5s0 
process_ID0000176                   1   condorpool 18.701    1    18.701         15.897   0.0  9.0         -        19.0    -       -             0        cn17655-ens4   
process_ID0000177                   1   condorpool 23.455    1    23.455         110.141  0.0  9.0         -        24.0    -       -             0        cn17640-enp5s0 
